function,slot,fixed,sentinel,symbolic
tp_debug_client_get_messages_async,1,,,
tp_debug_client_get_messages_async,2,,,
tp_debug_client_get_messages_finish,0,,,
tp_debug_client_get_messages_finish,1,,,
tp_debug_client_is_enabled,0,,,
tp_debug_client_set_enabled_async,0,,,
tp_debug_client_set_enabled_async,1,,,
tp_debug_client_set_enabled_async,2,,,
tp_debug_client_set_enabled_async,3,,,
tp_debug_client_set_enabled_finish,0,,,
tp_debug_client_set_enabled_finish,1,,,
tp_debug_divert_messages,0,,NUL,
tp_debug_message_get_category,0,,,
tp_debug_message_get_domain,0,,,
tp_debug_message_get_level,0,,,
tp_debug_message_get_message,0,,,
tp_debug_message_get_time,0,,,
tp_debug_set_flags,0,,NUL,
tp_debug_set_flags_from_env,0,,NUL,
tp_debug_set_flags_from_string,0,,NUL,
tp_debug_set_persistent,0,,,
tp_debug_timestamped_log_handler,0,,NUL,
tp_debug_timestamped_log_handler,1,,,
tp_debug_timestamped_log_handler,2,,NUL,
tp_debug_timestamped_log_handler,3,,,
tp_error_get_dbus_name,0,,,
tp_escape_as_identifier,0,,NUL,
tp_external_group_mixin_finalize,0,,,
tp_external_group_mixin_get_dbus_property,0,,,
tp_external_group_mixin_get_dbus_property,1,,,
tp_external_group_mixin_get_dbus_property,2,,,
tp_external_group_mixin_get_dbus_property,3,,,
tp_external_group_mixin_get_dbus_property,4,,,
tp_external_group_mixin_iface_init,0,,,
tp_external_group_mixin_iface_init,1,,,
tp_external_group_mixin_init,0,,,
tp_external_group_mixin_init,1,,,
tp_external_group_mixin_init_dbus_properties,0,,,
tp_file_transfer_channel_accept_file_async,0,,,
tp_file_transfer_channel_accept_file_async,1,,,
tp_file_transfer_channel_accept_file_async,2,,,
tp_file_transfer_channel_accept_file_async,3,,,
tp_file_transfer_channel_accept_file_async,4,,,
tp_file_transfer_channel_accept_file_finish,0,,,
tp_file_transfer_channel_accept_file_finish,1,,,
tp_file_transfer_channel_get_date,0,,,
tp_file_transfer_channel_get_description,0,,,
tp_file_transfer_channel_get_filename,0,,,
tp_file_transfer_channel_get_metadata,0,,,
tp_file_transfer_channel_get_mime_type,0,,,
tp_file_transfer_channel_get_service_name,0,,,
tp_file_transfer_channel_get_size,0,,,
tp_file_transfer_channel_get_state,0,,,
tp_file_transfer_channel_get_state,1,,,
tp_file_transfer_channel_get_transferred_bytes,0,,,
tp_file_transfer_channel_provide_file_async,0,,,
tp_file_transfer_channel_provide_file_async,1,,,
tp_file_transfer_channel_provide_file_async,2,,,
tp_file_transfer_channel_provide_file_async,3,,,
tp_file_transfer_channel_provide_file_finish,0,,,
tp_file_transfer_channel_provide_file_finish,1,,,
tp_g_hash_table_update,0,,,
tp_g_hash_table_update,1,,,
tp_g_hash_table_update,2,,,
tp_g_hash_table_update,3,,,
tp_g_key_file_get_int64,0,,,
tp_g_key_file_get_int64,1,,NUL,
tp_g_key_file_get_int64,2,,NUL,
tp_g_key_file_get_uint64,0,,,
tp_g_key_file_get_uint64,1,,NUL,
tp_g_key_file_get_uint64,2,,NUL,
tp_g_ptr_array_contains,0,,,
tp_g_ptr_array_contains,1,,,
tp_g_ptr_array_extend,0,,,
tp_g_ptr_array_extend,1,,,
tp_g_set_error_invalid_handle_type,0,,,
tp_g_set_error_unsupported_handle_type,0,,,
tp_g_signal_connect_object,0,,,
tp_g_signal_connect_object,1,,NUL,
tp_g_signal_connect_object,2,,,
tp_g_signal_connect_object,3,,,
tp_g_signal_connect_object,4,,,
tp_g_value_slice_dup,0,,,
tp_g_value_slice_free,0,,,
tp_group_mixin_add_handle_owner,0,,,
tp_group_mixin_add_handle_owner,1,,,
tp_group_mixin_add_handle_owner,2,,,
tp_group_mixin_add_handle_owners,0,,,
tp_group_mixin_add_handle_owners,1,,,
tp_group_mixin_add_members,0,,,
tp_group_mixin_add_members,1,,,
tp_group_mixin_add_members,2,,,
tp_group_mixin_change_flags,0,,,
tp_group_mixin_change_flags,1,,,
tp_group_mixin_change_flags,2,,,
tp_group_mixin_change_members,0,,,
tp_group_mixin_change_members,1,,NUL,
tp_group_mixin_change_members,2,,,
tp_group_mixin_change_members,3,,,
tp_group_mixin_change_members,4,,,
tp_group_mixin_change_members,5,,,
tp_group_mixin_change_members,6,,,
tp_group_mixin_change_members,7,,,
tp_group_mixin_change_members_detailed,0,,,
tp_group_mixin_change_members_detailed,1,,,
tp_group_mixin_change_members_detailed,2,,,
tp_group_mixin_change_members_detailed,3,,,
tp_group_mixin_change_members_detailed,4,,,
tp_group_mixin_change_members_detailed,5,,,
tp_group_mixin_change_self_handle,0,,,
tp_group_mixin_change_self_handle,1,,,
tp_group_mixin_class_allow_self_removal,0,,,
tp_group_mixin_class_init,0,,,
tp_group_mixin_class_init,1,,,
tp_group_mixin_class_init,2,,,
tp_group_mixin_class_init,3,,,
tp_group_mixin_class_set_remove_with_reason_func,0,,,
tp_group_mixin_class_set_remove_with_reason_func,1,,,
tp_group_mixin_finalize,0,,,
tp_group_mixin_get_all_members,0,,,
tp_group_mixin_get_all_members,1,,,
tp_group_mixin_get_all_members,2,,,
tp_group_mixin_get_all_members,3,,,
tp_group_mixin_get_dbus_property,0,,,
tp_group_mixin_get_dbus_property,1,,,
tp_group_mixin_get_dbus_property,2,,,
tp_group_mixin_get_dbus_property,3,,,
tp_group_mixin_get_dbus_property,4,,,
tp_group_mixin_get_group_flags,0,,,
tp_group_mixin_get_group_flags,1,,,
tp_group_mixin_get_handle_owners,0,,,
tp_group_mixin_get_handle_owners,1,,,
tp_group_mixin_get_handle_owners,2,,,
tp_group_mixin_get_local_pending_members,0,,,
tp_group_mixin_get_local_pending_members,1,,,
tp_group_mixin_get_local_pending_members_with_info,0,,,
tp_group_mixin_get_local_pending_members_with_info,1,,,
tp_group_mixin_get_members,0,,,
tp_group_mixin_get_members,1,,,
tp_group_mixin_get_remote_pending_members,0,,,
tp_group_mixin_get_remote_pending_members,1,,,
tp_group_mixin_get_self_handle,0,,,
tp_group_mixin_get_self_handle,1,,,
tp_group_mixin_iface_init,0,,,
tp_group_mixin_iface_init,1,,,
tp_group_mixin_init,0,,,
tp_group_mixin_init,1,,,
tp_group_mixin_init,2,,,
tp_group_mixin_init,3,,,
tp_group_mixin_init_dbus_properties,0,,,
tp_group_mixin_remove_members,0,,,
tp_group_mixin_remove_members,1,,,
tp_group_mixin_remove_members,2,,,
tp_group_mixin_remove_members_with_reason,0,,,
tp_group_mixin_remove_members_with_reason,1,,,
tp_group_mixin_remove_members_with_reason,2,,,
tp_group_mixin_remove_members_with_reason,3,,,
tp_handle_channels_context_accept,0,,,
tp_handle_channels_context_delay,0,,,
tp_handle_channels_context_fail,0,,,
tp_handle_channels_context_fail,1,,,
tp_handle_channels_context_get_handler_info,0,,,
tp_handle_channels_context_get_requests,0,,,
tp_handle_client_hold,0,,,
tp_handle_client_hold,1,,,
tp_handle_client_hold,2,,,
tp_handle_client_release,0,,,
tp_handle_client_release,1,,,
tp_handle_client_release,2,,,
tp_handle_ensure,0,,,
tp_handle_ensure,1,,,
tp_handle_ensure,2,,,
tp_handle_ensure_async,0,,,
tp_handle_ensure_async,1,,,
tp_handle_ensure_async,2,,,
tp_handle_ensure_async,3,,,
tp_handle_ensure_async,4,,,
tp_handle_ensure_async,5,,,
tp_handle_ensure_finish,0,,,
tp_handle_ensure_finish,1,,,
tp_handle_get_qdata,0,,,
tp_handle_get_qdata,1,,,
tp_handle_get_qdata,2,,,
tp_handle_inspect,0,,,
tp_handle_inspect,1,,,
tp_handle_is_valid,0,,,
tp_handle_is_valid,1,,,
tp_handle_lookup,0,,,
tp_handle_lookup,1,,,
tp_handle_lookup,2,,,
tp_handle_ref,0,,,
tp_handle_ref,1,,,
tp_handle_set_add,0,,,
tp_handle_set_add,1,,,
tp_handle_set_clear,0,,,
tp_handle_set_copy,0,,,
tp_handle_set_destroy,0,,,
tp_handle_set_difference_update,0,,,
tp_handle_set_difference_update,1,,,
tp_handle_set_dump,0,,,
tp_handle_set_foreach,0,,,
tp_handle_set_foreach,1,,,
tp_handle_set_foreach,2,,,
tp_handle_set_is_empty,0,,,
tp_handle_set_is_member,0,,,
tp_handle_set_is_member,1,,,
tp_handle_set_peek,0,,,
tp_handle_set_qdata,0,,,
tp_handle_set_qdata,1,,,
tp_handle_set_qdata,2,,,
tp_handle_set_qdata,3,,,
tp_handle_set_qdata,4,,,
tp_handle_set_remove,0,,,
tp_handle_set_remove,1,,,
tp_handle_set_size,0,,,
tp_handle_set_to_array,0,,,
tp_handle_set_to_identifier_map,0,,,
tp_handle_set_update,0,,,
tp_handle_set_update,1,,,
tp_handle_type_is_valid,0,,,
tp_handle_type_to_string,0,,,
tp_handle_unref,0,,,
tp_handle_unref,1,,,
tp_handles_are_valid,0,,,
tp_handles_are_valid,1,,,
tp_handles_are_valid,2,,,
tp_handles_client_hold,0,,,
tp_handles_client_hold,1,,,
tp_handles_client_hold,2,,,
tp_handles_client_release,0,,,
tp_handles_client_release,1,,,
tp_handles_client_release,2,,,
tp_handles_ref,0,,,
tp_handles_ref,1,,,
tp_handles_supported_and_valid,0,,,
tp_handles_supported_and_valid,1,,,
tp_handles_supported_and_valid,2,,,
tp_handles_supported_and_valid,3,,,
tp_handles_unref,0,,,
tp_handles_unref,1,,,
tp_intset_add,0,,,
tp_intset_add,1,,,
tp_intset_clear,0,,,
tp_intset_copy,0,,,
tp_intset_destroy,0,,,
tp_intset_difference,0,,,
tp_intset_difference,1,,,
tp_intset_difference_update,0,,,
tp_intset_difference_update,1,,,
tp_intset_dump,0,,,
tp_intset_fast_iter_init,0,,,
tp_intset_fast_iter_init,1,,,
tp_intset_fast_iter_next,0,,,
tp_intset_fast_iter_next,1,,,
tp_intset_foreach,0,,,
tp_intset_foreach,1,,,
tp_intset_foreach,2,,,
tp_intset_from_array,0,,,
tp_intset_intersection,0,,,
tp_intset_intersection,1,,,
tp_intset_is_empty,0,,,
tp_intset_is_equal,0,,,
tp_intset_is_equal,1,,,
tp_intset_is_member,0,,,
tp_intset_is_member,1,,,
tp_intset_iter_init,0,,,
tp_intset_iter_init,1,,,
tp_intset_iter_next,0,,,
tp_intset_iter_reset,0,,,
tp_intset_remove,0,,,
tp_intset_remove,1,,,
tp_intset_size,0,,,
tp_intset_symmetric_difference,0,,,
tp_intset_symmetric_difference,1,,,
tp_intset_to_array,0,,,
tp_intset_union,0,,,
tp_intset_union,1,,,
tp_intset_union_update,0,,,
tp_intset_union_update,1,,,
tp_list_connection_managers,0,,,
tp_list_connection_managers,1,,,
tp_list_connection_managers,2,,,
tp_list_connection_managers,3,,,
tp_list_connection_managers,4,,,
tp_list_connection_managers_async,0,,,
tp_list_connection_managers_async,1,,,
tp_list_connection_managers_async,2,,,
tp_list_connection_managers_finish,0,,,
tp_list_connection_names,0,,,
tp_list_connection_names,1,,,
tp_list_connection_names,2,,,
tp_list_connection_names,3,,,
tp_list_connection_names,4,,,
tp_message_append_part,0,,,
tp_message_count_parts,0,,,
tp_message_delete_key,0,,,
tp_message_delete_key,1,,,
tp_message_delete_key,2,,,
tp_message_delete_part,0,,,
tp_message_delete_part,1,,,
tp_message_destroy,0,,,
tp_message_dup_part,0,,,
tp_message_dup_part,1,,,
tp_message_get_message_type,0,,,
tp_message_get_pending_message_id,0,,,
tp_message_get_pending_message_id,1,,,
tp_message_get_received_timestamp,0,,,
tp_message_get_sent_timestamp,0,,,
tp_message_get_specific_to_interface,0,,,
tp_message_get_supersedes,0,,,
tp_message_get_token,0,,,
tp_message_is_delivery_report,0,,,
tp_message_is_mutable,0,,,
tp_message_is_rescued,0,,,
tp_message_is_scrollback,0,,,
tp_message_peek,0,,,
tp_message_peek,1,,,
tp_message_ref_handle,0,,,
tp_message_ref_handle,1,,,
tp_message_ref_handle,2,,,
tp_message_set,0,,,
tp_message_set,1,,,
tp_message_set,2,,NUL,
tp_message_set,3,,,
tp_message_set_boolean,0,,,
tp_message_set_boolean,1,,,
tp_message_set_boolean,2,,NUL,
tp_message_set_boolean,3,,,
tp_message_set_bytes,0,,,
tp_message_set_bytes,1,,,
tp_message_set_bytes,2,,NUL,
tp_message_set_bytes,3,,,
tp_message_set_bytes,4,,,
tp_message_set_handle,0,,,
tp_message_set_handle,1,,,
tp_message_set_handle,2,,NUL,
tp_message_set_handle,3,,,
tp_message_set_handle,4,,,
tp_message_set_int32,0,,,
tp_message_set_int32,1,,,
tp_message_set_int32,2,,NUL,
tp_message_set_int32,3,,,
tp_message_set_int64,0,,,
tp_message_set_int64,1,,,
tp_message_set_int64,2,,NUL,
tp_message_set_int64,3,,,
tp_message_set_string,0,,,
tp_message_set_string,1,,,
tp_message_set_string,2,,NUL,
tp_message_set_string,3,,NUL,
tp_message_set_string_printf,0,,,
tp_message_set_string_printf,1,,,
tp_message_set_string_printf,2,,NUL,
tp_message_set_string_printf,3,,NUL,
tp_message_set_string_printf,4,,,
tp_message_set_uint32,0,,,
tp_message_set_uint32,1,,,
tp_message_set_uint32,2,,NUL,
tp_message_set_uint32,3,,,
tp_message_set_uint64,0,,,
tp_message_set_uint64,1,,,
tp_message_set_uint64,2,,NUL,
tp_message_set_uint64,3,,,
tp_message_set_variant,0,,,
tp_message_set_variant,1,,,
tp_message_set_variant,2,,NUL,
tp_message_set_variant,3,,,
tp_message_take_message,0,,,
tp_message_take_message,1,,,
tp_message_take_message,2,,NUL,
tp_message_take_message,3,,,
tp_message_to_text,0,,,
tp_message_to_text,1,,,
tp_mixin_class_get_offset,0,,,
tp_mixin_class_get_offset,1,,,
tp_mixin_instance_get_offset,0,,,
tp_mixin_instance_get_offset,1,,,
tp_mixin_offset_cast,0,,,
tp_mixin_offset_cast,1,,,
tp_observe_channels_context_accept,0,,,
tp_observe_channels_context_delay,0,,,
tp_observe_channels_context_fail,0,,,
tp_observe_channels_context_fail,1,,,
tp_observe_channels_context_get_requests,0,,,
tp_observe_channels_context_is_recovering,0,,,
tp_presence_mixin_class_init,0,,,
tp_presence_mixin_class_init,1,,,
tp_presence_mixin_class_init,2,,,
tp_presence_mixin_class_init,3,,,
tp_presence_mixin_class_init,4,,,
tp_presence_mixin_class_init,5,,,
tp_presence_mixin_emit_one_presence_update,0,,,
tp_presence_mixin_emit_one_presence_update,1,,,
tp_presence_mixin_emit_one_presence_update,2,,,
tp_presence_mixin_emit_presence_update,0,,,
tp_presence_mixin_emit_presence_update,1,,,
tp_presence_mixin_finalize,0,,,
tp_presence_mixin_iface_init,0,,,
tp_presence_mixin_iface_init,1,,,
tp_presence_mixin_init,0,,,
tp_presence_mixin_init,1,,,
tp_presence_mixin_simple_presence_iface_init,0,,,
tp_presence_mixin_simple_presence_iface_init,1,,,
tp_presence_mixin_simple_presence_init_dbus_properties,0,,,
tp_presence_mixin_simple_presence_register_with_contacts_mixin,0,,,
tp_presence_status_free,0,,,
tp_presence_status_new,0,,,
tp_presence_status_new,1,,,
tp_presence_status_spec_can_set_on_self,0,,,
tp_presence_status_spec_copy,0,,,
tp_presence_status_spec_free,0,,,
tp_presence_status_spec_get_name,0,,,
tp_presence_status_spec_get_presence_type,0,,,
tp_presence_status_spec_has_message,0,,,
tp_protocol_borrow_params,0,,,
tp_protocol_can_register,0,,,
tp_protocol_dup_immutable_properties,0,,,
tp_protocol_dup_param,0,,,
tp_protocol_dup_param,1,,NUL,
tp_protocol_dup_param_names,0,,,
tp_protocol_dup_params,0,,,
tp_protocol_dup_presence_statuses,0,,,
tp_protocol_get_addressable_uri_schemes,0,,,
tp_protocol_get_addressable_vcard_fields,0,,,
tp_protocol_get_authentication_types,0,,,
tp_protocol_get_avatar_requirements,0,,,
tp_protocol_get_capabilities,0,,,
tp_protocol_get_cm_name,0,,,
tp_protocol_get_english_name,0,,,
tp_protocol_get_icon_name,0,,,
tp_protocol_get_name,0,,,
tp_protocol_get_param,0,,,
tp_protocol_get_param,1,,NUL,
tp_protocol_get_vcard_field,0,,,
tp_protocol_has_param,0,,,
tp_protocol_has_param,1,,NUL,
tp_protocol_identify_account_async,0,,,
tp_protocol_identify_account_async,1,,,
tp_protocol_identify_account_async,2,,,
tp_protocol_identify_account_async,3,,,
tp_protocol_identify_account_async,4,,,
tp_protocol_identify_account_finish,0,,,
tp_protocol_identify_account_finish,1,,,
tp_protocol_normalize_contact_async,0,,,
tp_protocol_normalize_contact_async,1,,NUL,
tp_protocol_normalize_contact_async,2,,,
tp_protocol_normalize_contact_async,3,,,
tp_protocol_normalize_contact_async,4,,,
tp_protocol_normalize_contact_finish,0,,,
tp_protocol_normalize_contact_finish,1,,,
tp_protocol_normalize_contact_uri_async,0,,,
tp_protocol_normalize_contact_uri_async,1,,NUL,
tp_protocol_normalize_contact_uri_async,2,,,
tp_protocol_normalize_contact_uri_async,3,,,
tp_protocol_normalize_contact_uri_async,4,,,
tp_protocol_normalize_contact_uri_finish,0,,,
tp_protocol_normalize_contact_uri_finish,1,,,
tp_protocol_normalize_vcard_address_async,0,,,
tp_protocol_normalize_vcard_address_async,1,,NUL,
tp_protocol_normalize_vcard_address_async,2,,NUL,
tp_protocol_normalize_vcard_address_async,3,,,
tp_protocol_normalize_vcard_address_async,4,,,
tp_protocol_normalize_vcard_address_async,5,,,
tp_protocol_normalize_vcard_address_finish,0,,,
tp_protocol_normalize_vcard_address_finish,1,,,
tp_proxy_dbus_error_to_gerror,0,,,
tp_proxy_dbus_error_to_gerror,1,,NUL,
tp_proxy_dbus_error_to_gerror,2,,NUL,
tp_proxy_get_bus_name,0,,,
tp_proxy_get_dbus_connection,0,,,
tp_proxy_get_dbus_daemon,0,,,
tp_proxy_get_factory,0,,,
tp_proxy_get_invalidated,0,,,
tp_proxy_get_object_path,0,,,
tp_proxy_has_interface,0,,,
tp_proxy_has_interface,1,,,
tp_proxy_has_interface_by_id,0,,,
tp_proxy_has_interface_by_id,1,,,
tp_proxy_is_prepared,0,,,
tp_proxy_is_prepared,1,,,
tp_proxy_pending_call_cancel,0,,,
tp_proxy_prepare_async,0,,,
tp_proxy_prepare_async,1,,NUL,
tp_proxy_prepare_async,2,,,
tp_proxy_prepare_async,3,,,
tp_proxy_prepare_finish,0,,,
tp_proxy_prepare_finish,1,,,
tp_proxy_signal_connection_disconnect,0,,,
tp_room_info_get_channel_type,0,,,
tp_room_info_get_description,0,,,
tp_room_info_get_handle,0,,,
tp_room_info_get_handle_name,0,,,
tp_room_info_get_invite_only,0,,,
tp_room_info_get_invite_only,1,,,
tp_room_info_get_members_count,0,,,
tp_room_info_get_members_count,1,,,
tp_room_info_get_name,0,,,
tp_room_info_get_requires_password,0,,,
tp_room_info_get_requires_password,1,,,
tp_room_info_get_room_id,0,,,
tp_room_info_get_server,0,,,
tp_room_info_get_subject,0,,,
tp_room_list_get_account,0,,,
tp_room_list_get_server,0,,,
tp_room_list_is_listing,0,,,
tp_room_list_new_async,0,,,
tp_room_list_new_async,1,,NUL,
tp_room_list_new_async,2,,,
tp_room_list_new_async,3,,,
tp_room_list_start,0,,,
tp_signalled_message_get_sender,0,,,
tp_simple_async_report_success_in_idle,0,,,
tp_simple_async_report_success_in_idle,1,,,
tp_simple_async_report_success_in_idle,2,,,
tp_simple_async_report_success_in_idle,3,,,
tp_simple_client_factory_add_account_features,0,,,
tp_simple_client_factory_add_account_features,1,,NUL,
tp_simple_client_factory_add_account_features_varargs,0,,,
tp_simple_client_factory_add_account_features_varargs,1,,,
tp_simple_client_factory_add_account_features_varargs,2,,,
tp_simple_client_factory_add_channel_features,0,,,
tp_simple_client_factory_add_channel_features,1,,NUL,
tp_simple_client_factory_add_channel_features_varargs,0,,,
tp_simple_client_factory_add_channel_features_varargs,1,,,
tp_simple_client_factory_add_channel_features_varargs,2,,,
tp_simple_client_factory_add_connection_features,0,,,
tp_simple_client_factory_add_connection_features,1,,NUL,
tp_simple_client_factory_add_connection_features_varargs,0,,,
tp_simple_client_factory_add_connection_features_varargs,1,,,
tp_simple_client_factory_add_connection_features_varargs,2,,,
tp_simple_client_factory_add_contact_features,0,,,
tp_simple_client_factory_add_contact_features,1,,,
tp_simple_client_factory_add_contact_features,2,,,1
tp_simple_client_factory_add_contact_features_varargs,0,,,
tp_simple_client_factory_add_contact_features_varargs,1,,,
tp_simple_client_factory_add_contact_features_varargs,2,,,
tp_simple_client_factory_dup_account_features,0,,,
tp_simple_client_factory_dup_account_features,1,,,
tp_simple_client_factory_dup_channel_features,0,,,
tp_simple_client_factory_dup_channel_features,1,,,
tp_simple_client_factory_dup_connection_features,0,,,
tp_simple_client_factory_dup_connection_features,1,,,
tp_simple_client_factory_dup_contact_features,0,,,
tp_simple_client_factory_dup_contact_features,1,,,
tp_simple_client_factory_ensure_account,0,,,
tp_simple_client_factory_ensure_account,1,,NUL,
tp_simple_client_factory_ensure_account,2,,,
tp_simple_client_factory_ensure_channel,0,,,
tp_simple_client_factory_ensure_channel,1,,,
tp_simple_client_factory_ensure_channel,2,,NUL,
tp_simple_client_factory_ensure_channel,3,,,
tp_simple_client_factory_ensure_connection,0,,,
tp_simple_client_factory_ensure_connection,1,,NUL,
tp_simple_client_factory_ensure_connection,2,,,
tp_simple_client_factory_ensure_contact,0,,,
tp_simple_client_factory_ensure_contact,1,,,
tp_simple_client_factory_ensure_contact,2,,,
tp_simple_client_factory_ensure_contact,3,,NUL,
tp_simple_client_factory_ensure_contact_by_id_async,0,,,
tp_simple_client_factory_ensure_contact_by_id_async,1,,,
tp_simple_client_factory_ensure_contact_by_id_async,2,,NUL,
tp_simple_client_factory_ensure_contact_by_id_async,3,,,
tp_simple_client_factory_ensure_contact_by_id_async,4,,,
tp_simple_client_factory_ensure_contact_by_id_finish,0,,,
tp_simple_client_factory_ensure_contact_by_id_finish,1,,,
tp_simple_client_factory_get_dbus_daemon,0,,,
tp_simple_client_factory_upgrade_contacts_async,0,,,
tp_simple_client_factory_upgrade_contacts_async,1,,,
tp_simple_client_factory_upgrade_contacts_async,2,,,
tp_simple_client_factory_upgrade_contacts_async,3,,,2
tp_simple_client_factory_upgrade_contacts_async,4,,,
tp_simple_client_factory_upgrade_contacts_async,5,,,
tp_simple_client_factory_upgrade_contacts_finish,0,,,
tp_simple_client_factory_upgrade_contacts_finish,1,,,
tp_simple_client_factory_upgrade_contacts_finish,2,,,
tp_strdiff,0,,NUL,
tp_strdiff,1,,NUL,
tp_stream_tube_channel_accept_async,0,,,
tp_stream_tube_channel_accept_async,1,,,
tp_stream_tube_channel_accept_async,2,,,
tp_stream_tube_channel_accept_finish,0,,,
tp_stream_tube_channel_accept_finish,1,,,
tp_stream_tube_channel_dup_parameters_vardict,0,,,
tp_stream_tube_channel_get_parameters,0,,,
tp_stream_tube_channel_get_service,0,,,
tp_stream_tube_channel_offer_async,0,,,
tp_stream_tube_channel_offer_async,1,,,
tp_stream_tube_channel_offer_async,2,,,
tp_stream_tube_channel_offer_async,3,,,
tp_stream_tube_channel_offer_finish,0,,,
tp_stream_tube_channel_offer_finish,1,,,
tp_stream_tube_connection_get_channel,0,,,
tp_stream_tube_connection_get_contact,0,,,
tp_stream_tube_connection_get_socket_connection,0,,,
tp_strv_contains,0,,NUL,
tp_strv_contains,1,,NUL,
tp_svc_interface_get_dbus_properties_info,0,,,
tp_svc_interface_set_dbus_properties_info,0,,,
tp_svc_interface_set_dbus_properties_info,1,,,
tp_text_channel_ack_all_pending_messages_async,0,,,
tp_text_channel_ack_all_pending_messages_async,1,,,
tp_text_channel_ack_all_pending_messages_async,2,,,
tp_text_channel_ack_all_pending_messages_finish,0,,,
tp_text_channel_ack_all_pending_messages_finish,1,,,
tp_text_channel_ack_message_async,0,,,
tp_text_channel_ack_message_async,1,,,
tp_text_channel_ack_message_async,2,,,
tp_text_channel_ack_message_async,3,,,
tp_text_channel_ack_message_finish,0,,,
tp_text_channel_ack_message_finish,1,,,
tp_text_channel_ack_messages_async,0,,,
tp_text_channel_ack_messages_async,1,,,
tp_text_channel_ack_messages_async,2,,,
tp_text_channel_ack_messages_async,3,,,
tp_text_channel_ack_messages_finish,0,,,
tp_text_channel_ack_messages_finish,1,,,
tp_text_channel_dup_pending_messages,0,,,
tp_text_channel_get_chat_state,0,,,
tp_text_channel_get_chat_state,1,,,
tp_text_channel_get_delivery_reporting_support,0,,,
tp_text_channel_get_message_part_support_flags,0,,,
tp_text_channel_get_message_types,0,,,
tp_text_channel_get_pending_messages,0,,,
tp_text_channel_get_sms_flash,0,,,
tp_text_channel_get_sms_length_async,0,,,
tp_text_channel_get_sms_length_async,1,,,
tp_text_channel_get_sms_length_async,2,,,
tp_text_channel_get_sms_length_async,3,,,
tp_text_channel_get_sms_length_finish,0,,,
tp_text_channel_get_sms_length_finish,1,,,
tp_text_channel_get_sms_length_finish,2,,,
tp_text_channel_get_sms_length_finish,3,,,
tp_text_channel_get_sms_length_finish,4,,,
tp_text_channel_get_supported_content_types,0,,,
tp_text_channel_is_sms_channel,0,,,
tp_text_channel_send_message_async,0,,,
tp_text_channel_send_message_async,1,,,
tp_text_channel_send_message_async,2,,,
tp_text_channel_send_message_async,3,,,
tp_text_channel_send_message_async,4,,,
tp_text_channel_send_message_finish,0,,,
tp_text_channel_send_message_finish,1,,,
tp_text_channel_send_message_finish,2,,,
tp_text_channel_set_chat_state_async,0,,,
tp_text_channel_set_chat_state_async,1,,,
tp_text_channel_set_chat_state_async,2,,,
tp_text_channel_set_chat_state_async,3,,,
tp_text_channel_set_chat_state_finish,0,,,
tp_text_channel_set_chat_state_finish,1,,,
tp_text_channel_supports_message_type,0,,,
tp_text_channel_supports_message_type,1,,,
tp_tls_certificate_accept_async,0,,,
tp_tls_certificate_accept_async,1,,,
tp_tls_certificate_accept_async,2,,,
tp_tls_certificate_accept_finish,0,,,
tp_tls_certificate_accept_finish,1,,,
tp_tls_certificate_add_rejection,0,,,
tp_tls_certificate_add_rejection,1,,,
tp_tls_certificate_add_rejection,2,,NUL,
tp_tls_certificate_add_rejection,3,,,
tp_tls_certificate_get_cert_data,0,,,
tp_tls_certificate_get_cert_type,0,,,
tp_tls_certificate_get_nth_rejection,0,,,
tp_tls_certificate_get_nth_rejection,1,,,
tp_tls_certificate_get_rejection,0,,,
tp_tls_certificate_get_state,0,,,
tp_tls_certificate_reject_async,0,,,
tp_tls_certificate_reject_async,1,,,
tp_tls_certificate_reject_async,2,,,
tp_tls_certificate_reject_finish,0,,,
tp_tls_certificate_reject_finish,1,,,
tp_tls_certificate_rejection_get_dbus_error,0,,,
tp_tls_certificate_rejection_get_details,0,,,
tp_tls_certificate_rejection_get_error,0,,,
tp_tls_certificate_rejection_get_reason,0,,,
tp_tls_certificate_rejection_raise_error,0,,,
tp_user_action_time_from_x11,0,,,
tp_user_action_time_should_present,0,,,
tp_user_action_time_should_present,1,,,
tp_utf8_make_valid,0,,NUL,
tp_value_array_build,0,,,
tp_value_array_build,1,,,
tp_value_array_build,2,,,
tp_value_array_free,0,,,
tp_value_array_unpack,0,,,
tp_value_array_unpack,1,,,
tp_value_array_unpack,2,,,
tp_weak_ref_destroy,0,,,
tp_weak_ref_dup_object,0,,,
tp_weak_ref_get_user_data,0,,,
tp_weak_ref_new,0,,,
tp_weak_ref_new,1,,,
tp_weak_ref_new,2,,,
