function,slot,fixed,sentinel,symbolic
clutter_behaviour_ellipse_set_tilt,0,,,
clutter_behaviour_ellipse_set_tilt,1,,,
clutter_behaviour_ellipse_set_tilt,2,,,
clutter_behaviour_ellipse_set_tilt,3,,,
clutter_behaviour_ellipse_set_width,0,,,
clutter_behaviour_ellipse_set_width,1,,,
clutter_behaviour_get_actors,0,,,
clutter_behaviour_get_alpha,0,,,
clutter_behaviour_get_n_actors,0,,,
clutter_behaviour_get_nth_actor,0,,,
clutter_behaviour_get_nth_actor,1,,,
clutter_behaviour_is_applied,0,,,
clutter_behaviour_is_applied,1,,,
clutter_behaviour_opacity_get_bounds,0,,,
clutter_behaviour_opacity_get_bounds,1,,,
clutter_behaviour_opacity_get_bounds,2,,,
clutter_behaviour_opacity_set_bounds,0,,,
clutter_behaviour_opacity_set_bounds,1,,,
clutter_behaviour_opacity_set_bounds,2,,,
clutter_behaviour_path_get_path,0,,,
clutter_behaviour_path_set_path,0,,,
clutter_behaviour_path_set_path,1,,,
clutter_behaviour_remove,0,,,
clutter_behaviour_remove,1,,,
clutter_behaviour_remove_all,0,,,
clutter_behaviour_rotate_get_axis,0,,,
clutter_behaviour_rotate_get_bounds,0,,,
clutter_behaviour_rotate_get_bounds,1,,,
clutter_behaviour_rotate_get_bounds,2,,,
clutter_behaviour_rotate_get_center,0,,,
clutter_behaviour_rotate_get_center,1,,,
clutter_behaviour_rotate_get_center,2,,,
clutter_behaviour_rotate_get_center,3,,,
clutter_behaviour_rotate_get_direction,0,,,
clutter_behaviour_rotate_set_axis,0,,,
clutter_behaviour_rotate_set_axis,1,,,
clutter_behaviour_rotate_set_bounds,0,,,
clutter_behaviour_rotate_set_bounds,1,,,
clutter_behaviour_rotate_set_bounds,2,,,
clutter_behaviour_rotate_set_center,0,,,
clutter_behaviour_rotate_set_center,1,,,
clutter_behaviour_rotate_set_center,2,,,
clutter_behaviour_rotate_set_center,3,,,
clutter_behaviour_rotate_set_direction,0,,,
clutter_behaviour_rotate_set_direction,1,,,
clutter_behaviour_scale_get_bounds,0,,,
clutter_behaviour_scale_get_bounds,1,,,
clutter_behaviour_scale_get_bounds,2,,,
clutter_behaviour_scale_get_bounds,3,,,
clutter_behaviour_scale_get_bounds,4,,,
clutter_behaviour_scale_set_bounds,0,,,
clutter_behaviour_scale_set_bounds,1,,,
clutter_behaviour_scale_set_bounds,2,,,
clutter_behaviour_scale_set_bounds,3,,,
clutter_behaviour_scale_set_bounds,4,,,
clutter_behaviour_set_alpha,0,,,
clutter_behaviour_set_alpha,1,,,
clutter_bin_layout_add,0,,,
clutter_bin_layout_add,1,,,
clutter_bin_layout_add,2,,,
clutter_bin_layout_add,3,,,
clutter_bin_layout_get_alignment,0,,,
clutter_bin_layout_get_alignment,1,,,
clutter_bin_layout_get_alignment,2,,,
clutter_bin_layout_get_alignment,3,,,
clutter_bin_layout_set_alignment,0,,,
clutter_bin_layout_set_alignment,1,,,
clutter_bin_layout_set_alignment,2,,,
clutter_bin_layout_set_alignment,3,,,
clutter_bind_constraint_get_coordinate,0,,,
clutter_bind_constraint_get_offset,0,,,
clutter_bind_constraint_get_source,0,,,
clutter_bind_constraint_set_coordinate,0,,,
clutter_bind_constraint_set_coordinate,1,,,
clutter_bind_constraint_set_offset,0,,,
clutter_bind_constraint_set_offset,1,,,
clutter_bind_constraint_set_source,0,,,
clutter_bind_constraint_set_source,1,,,
clutter_binding_pool_activate,0,,,
clutter_binding_pool_activate,1,,,
clutter_binding_pool_activate,2,,,
clutter_binding_pool_activate,3,,,
clutter_binding_pool_block_action,0,,,
clutter_binding_pool_block_action,1,,NUL,
clutter_binding_pool_find,0,,NUL,
clutter_binding_pool_find_action,0,,,
clutter_binding_pool_find_action,1,,,
clutter_binding_pool_find_action,2,,,
clutter_binding_pool_get_for_class,0,,,
clutter_binding_pool_install_action,0,,,
clutter_binding_pool_install_action,1,,NUL,
clutter_binding_pool_install_action,2,,,
clutter_binding_pool_install_action,3,,,
clutter_binding_pool_install_action,4,,,
clutter_binding_pool_install_action,5,,,
clutter_binding_pool_install_action,6,,,
clutter_binding_pool_install_closure,0,,,
clutter_binding_pool_install_closure,1,,NUL,
clutter_binding_pool_install_closure,2,,,
clutter_binding_pool_install_closure,3,,,
clutter_binding_pool_install_closure,4,,,
clutter_binding_pool_override_action,0,,,
clutter_binding_pool_override_action,1,,,
clutter_binding_pool_override_action,2,,,
clutter_binding_pool_override_action,3,,,
clutter_binding_pool_override_action,4,,,
clutter_binding_pool_override_action,5,,,
clutter_binding_pool_override_closure,0,,,
clutter_binding_pool_override_closure,1,,,
clutter_binding_pool_override_closure,2,,,
clutter_binding_pool_override_closure,3,,,
clutter_binding_pool_remove_action,0,,,
clutter_binding_pool_remove_action,1,,,
clutter_binding_pool_remove_action,2,,,
clutter_binding_pool_unblock_action,0,,,
clutter_binding_pool_unblock_action,1,,NUL,
clutter_box_get_color,0,,,
clutter_box_get_color,1,,,
clutter_box_get_layout_manager,0,,,
clutter_box_layout_get_alignment,0,,,
clutter_box_layout_get_alignment,1,,,
clutter_box_layout_get_alignment,2,,,
clutter_box_layout_get_alignment,3,,,
clutter_box_layout_get_easing_duration,0,,,
clutter_box_layout_get_easing_mode,0,,,
clutter_box_layout_get_expand,0,,,
clutter_box_layout_get_expand,1,,,
clutter_box_layout_get_fill,0,,,
clutter_box_layout_get_fill,1,,,
clutter_box_layout_get_fill,2,,,
clutter_box_layout_get_fill,3,,,
clutter_box_layout_get_homogeneous,0,,,
clutter_box_layout_get_orientation,0,,,
clutter_box_layout_get_pack_start,0,,,
clutter_box_layout_get_spacing,0,,,
clutter_box_layout_get_use_animations,0,,,
clutter_box_layout_get_vertical,0,,,
clutter_box_layout_pack,0,,,
clutter_box_layout_pack,1,,,
clutter_box_layout_pack,2,,,
clutter_box_layout_pack,3,,,
clutter_box_layout_pack,4,,,
clutter_box_layout_pack,5,,,
clutter_box_layout_pack,6,,,
clutter_box_layout_set_alignment,0,,,
clutter_box_layout_set_alignment,1,,,
clutter_box_layout_set_alignment,2,,,
clutter_box_layout_set_alignment,3,,,
clutter_box_layout_set_easing_duration,0,,,
clutter_box_layout_set_easing_duration,1,,,
clutter_box_layout_set_easing_mode,0,,,
clutter_box_layout_set_easing_mode,1,,,
clutter_box_layout_set_expand,0,,,
clutter_box_layout_set_expand,1,,,
clutter_box_layout_set_expand,2,,,
clutter_box_layout_set_fill,0,,,
clutter_box_layout_set_fill,1,,,
clutter_box_layout_set_fill,2,,,
clutter_box_layout_set_fill,3,,,
clutter_box_layout_set_homogeneous,0,,,
clutter_box_layout_set_homogeneous,1,,,
clutter_box_layout_set_orientation,0,,,
clutter_box_layout_set_orientation,1,,,
clutter_box_layout_set_pack_start,0,,,
clutter_box_layout_set_pack_start,1,,,
clutter_box_layout_set_spacing,0,,,
clutter_box_layout_set_spacing,1,,,
clutter_box_layout_set_use_animations,0,,,
clutter_box_layout_set_use_animations,1,,,
clutter_box_layout_set_vertical,0,,,
clutter_box_layout_set_vertical,1,,,
clutter_box_pack,0,,,
clutter_box_pack,1,,,
clutter_box_pack,2,,NUL,
clutter_box_pack,3,,,
clutter_box_pack_after,0,,,
clutter_box_pack_after,1,,,
clutter_box_pack_after,2,,,
clutter_box_pack_after,3,,NUL,
clutter_box_pack_after,4,,,
clutter_box_pack_at,0,,,
clutter_box_pack_at,1,,,
clutter_box_pack_at,2,,,
clutter_box_pack_at,3,,NUL,
clutter_box_pack_at,4,,,
clutter_box_pack_before,0,,,
clutter_box_pack_before,1,,,
clutter_box_pack_before,2,,,
clutter_box_pack_before,3,,NUL,
clutter_box_pack_before,4,,,
clutter_box_packv,0,,,
clutter_box_packv,1,,,
clutter_box_packv,2,,,
clutter_box_packv,3,,,2
clutter_box_packv,4,,,2
clutter_box_set_color,0,,,
clutter_box_set_color,1,,,
clutter_box_set_layout_manager,0,,,
clutter_box_set_layout_manager,1,,,
clutter_brightness_contrast_effect_get_brightness,0,,,
clutter_brightness_contrast_effect_get_brightness,1,,,
clutter_brightness_contrast_effect_get_brightness,2,,,
clutter_brightness_contrast_effect_get_brightness,3,,,
clutter_brightness_contrast_effect_get_contrast,0,,,
clutter_brightness_contrast_effect_get_contrast,1,,,
clutter_brightness_contrast_effect_get_contrast,2,,,
clutter_brightness_contrast_effect_get_contrast,3,,,
clutter_brightness_contrast_effect_set_brightness,0,,,
clutter_brightness_contrast_effect_set_brightness,1,,,
clutter_brightness_contrast_effect_set_brightness_full,0,,,
clutter_brightness_contrast_effect_set_brightness_full,1,,,
clutter_brightness_contrast_effect_set_brightness_full,2,,,
clutter_brightness_contrast_effect_set_brightness_full,3,,,
clutter_brightness_contrast_effect_set_contrast,0,,,
clutter_brightness_contrast_effect_set_contrast,1,,,
clutter_brightness_contrast_effect_set_contrast_full,0,,,
clutter_brightness_contrast_effect_set_contrast_full,1,,,
clutter_brightness_contrast_effect_set_contrast_full,2,,,
clutter_brightness_contrast_effect_set_contrast_full,3,,,
clutter_cairo_clear,0,,,
clutter_cairo_set_source_color,0,,,
clutter_cairo_set_source_color,1,,,
clutter_cairo_texture_clear,0,,,
clutter_cairo_texture_create,0,,,
clutter_cairo_texture_create_region,0,,,
clutter_cairo_texture_create_region,1,,,
clutter_cairo_texture_create_region,2,,,
clutter_cairo_texture_create_region,3,,,
clutter_cairo_texture_create_region,4,,,
clutter_cairo_texture_get_auto_resize,0,,,
clutter_cairo_texture_get_surface_size,0,,,
clutter_cairo_texture_get_surface_size,1,,,
clutter_cairo_texture_get_surface_size,2,,,
clutter_cairo_texture_invalidate,0,,,
clutter_cairo_texture_invalidate_rectangle,0,,,
clutter_cairo_texture_invalidate_rectangle,1,,,
clutter_cairo_texture_set_auto_resize,0,,,
clutter_cairo_texture_set_auto_resize,1,,,
clutter_cairo_texture_set_surface_size,0,,,
clutter_cairo_texture_set_surface_size,1,,,
clutter_cairo_texture_set_surface_size,2,,,
clutter_canvas_get_scale_factor,0,,,
clutter_canvas_set_scale_factor,0,,,
clutter_canvas_set_scale_factor,1,,,
clutter_canvas_set_size,0,,,
clutter_canvas_set_size,1,,,
clutter_canvas_set_size,2,,,
clutter_check_version,0,,,
clutter_check_version,1,,,
clutter_check_version,2,,,
clutter_check_windowing_backend,0,,NUL,
clutter_child_meta_get_actor,0,,,
clutter_child_meta_get_container,0,,,
clutter_click_action_get_button,0,,,
clutter_click_action_get_coords,0,,,
clutter_click_action_get_coords,1,,,
clutter_click_action_get_coords,2,,,
clutter_click_action_get_state,0,,,
clutter_click_action_release,0,,,
clutter_clone_get_source,0,,,
clutter_clone_set_source,0,,,
clutter_clone_set_source,1,,,
clutter_color_add,0,,,
clutter_color_add,1,,,
clutter_color_add,2,,,
clutter_color_copy,0,,,
clutter_color_darken,0,,,
clutter_color_darken,1,,,
clutter_color_equal,0,,,
clutter_color_equal,1,,,
clutter_color_free,0,,,
clutter_color_from_hls,0,,,
clutter_color_from_hls,1,,,
clutter_color_from_hls,2,,,
clutter_color_from_hls,3,,,
clutter_color_from_pixel,0,,,
clutter_color_from_pixel,1,,,
clutter_color_from_string,0,,,
clutter_color_from_string,1,,NUL,
clutter_color_get_static,0,,,
clutter_color_hash,0,,,
clutter_color_init,0,,,
clutter_color_init,1,,,
clutter_color_init,2,,,
clutter_color_init,3,,,
clutter_color_init,4,,,
clutter_color_interpolate,0,,,
clutter_color_interpolate,1,,,
clutter_color_interpolate,2,,,
clutter_color_interpolate,3,,,
clutter_color_lighten,0,,,
clutter_color_lighten,1,,,
clutter_color_shade,0,,,
clutter_color_shade,1,,,
clutter_color_shade,2,,,
clutter_color_subtract,0,,,
clutter_color_subtract,1,,,
clutter_color_subtract,2,,,
clutter_color_to_hls,0,,,
clutter_color_to_hls,1,,,
clutter_color_to_hls,2,,,
clutter_color_to_hls,3,,,
clutter_color_to_pixel,0,,,
clutter_color_to_string,0,,,
clutter_colorize_effect_get_tint,0,,,
clutter_colorize_effect_get_tint,1,,,
clutter_colorize_effect_set_tint,0,,,
clutter_colorize_effect_set_tint,1,,,
clutter_container_add,0,,,
clutter_container_add,1,,,
clutter_container_add,2,,,
clutter_container_add_actor,0,,,
clutter_container_add_actor,1,,,
clutter_container_add_valist,0,,,
clutter_container_add_valist,1,,,
clutter_container_add_valist,2,,,
clutter_container_child_get,0,,,
clutter_container_child_get,1,,,
clutter_container_child_get,2,,NUL,
clutter_container_child_get,3,,,
clutter_container_child_get_property,0,,,
clutter_container_child_get_property,1,,,
clutter_container_child_get_property,2,,NUL,
clutter_container_child_get_property,3,,,
clutter_container_child_notify,0,,,
clutter_container_child_notify,1,,,
clutter_container_child_notify,2,,,
clutter_container_child_set,0,,,
clutter_container_child_set,1,,,
clutter_container_child_set,2,,NUL,
clutter_container_child_set,3,,,
clutter_container_child_set_property,0,,,
clutter_container_child_set_property,1,,,
clutter_container_child_set_property,2,,NUL,
clutter_container_child_set_property,3,,,
clutter_container_class_find_child_property,0,,,
clutter_container_class_find_child_property,1,,NUL,
clutter_container_class_list_child_properties,0,,,
clutter_container_class_list_child_properties,1,,,
clutter_container_create_child_meta,0,,,
clutter_container_create_child_meta,1,,,
clutter_container_destroy_child_meta,0,,,
clutter_container_destroy_child_meta,1,,,
clutter_container_find_child_by_name,0,,,
clutter_container_find_child_by_name,1,,NUL,
clutter_container_foreach,0,,,
clutter_container_foreach,1,,,
clutter_container_foreach,2,,,
clutter_container_foreach_with_internals,0,,,
clutter_container_foreach_with_internals,1,,,
clutter_container_foreach_with_internals,2,,,
clutter_container_get_child_meta,0,,,
clutter_container_get_child_meta,1,,,
clutter_container_get_children,0,,,
clutter_container_lower_child,0,,,
clutter_container_lower_child,1,,,
clutter_container_lower_child,2,,,
clutter_container_raise_child,0,,,
clutter_container_raise_child,1,,,
clutter_container_raise_child,2,,,
clutter_container_remove,0,,,
clutter_container_remove,1,,,
clutter_container_remove,2,,,
clutter_container_remove_actor,0,,,
clutter_container_remove_actor,1,,,
clutter_container_remove_valist,0,,,
clutter_container_remove_valist,1,,,
clutter_container_remove_valist,2,,,
clutter_container_sort_depth_order,0,,,
clutter_content_get_preferred_size,0,,,
clutter_content_get_preferred_size,1,,,
clutter_content_get_preferred_size,2,,,
clutter_content_invalidate,0,,,
clutter_deform_effect_get_back_material,0,,,
clutter_deform_effect_get_n_tiles,0,,,
clutter_deform_effect_get_n_tiles,1,,,
clutter_deform_effect_get_n_tiles,2,,,
clutter_deform_effect_invalidate,0,,,
clutter_deform_effect_set_back_material,0,,,
clutter_deform_effect_set_back_material,1,,,
clutter_deform_effect_set_n_tiles,0,,,
clutter_deform_effect_set_n_tiles,1,,,
clutter_deform_effect_set_n_tiles,2,,,
clutter_desaturate_effect_get_factor,0,,,
clutter_desaturate_effect_set_factor,0,,,
clutter_desaturate_effect_set_factor,1,,,
clutter_device_manager_get_core_device,0,,,
clutter_device_manager_get_core_device,1,,,
clutter_device_manager_get_device,0,,,
clutter_device_manager_get_device,1,,,
clutter_device_manager_list_devices,0,,,
clutter_device_manager_peek_devices,0,,,
clutter_do_event,0,,,
clutter_drag_action_get_drag_area,0,,,
clutter_drag_action_get_drag_area,1,,,
clutter_drag_action_get_drag_axis,0,,,
clutter_drag_action_get_drag_handle,0,,,
clutter_drag_action_get_drag_threshold,0,,,
clutter_drag_action_get_drag_threshold,1,,,
clutter_drag_action_get_drag_threshold,2,,,
clutter_drag_action_get_motion_coords,0,,,
clutter_drag_action_get_motion_coords,1,,,
clutter_drag_action_get_motion_coords,2,,,
clutter_drag_action_get_press_coords,0,,,
clutter_drag_action_get_press_coords,1,,,
clutter_drag_action_get_press_coords,2,,,
clutter_drag_action_set_drag_area,0,,,
clutter_drag_action_set_drag_area,1,,,
clutter_drag_action_set_drag_axis,0,,,
clutter_drag_action_set_drag_axis,1,,,
clutter_drag_action_set_drag_handle,0,,,
clutter_drag_action_set_drag_handle,1,,,
clutter_drag_action_set_drag_threshold,0,,,
clutter_drag_action_set_drag_threshold,1,,,
clutter_drag_action_set_drag_threshold,2,,,
clutter_effect_queue_repaint,0,,,
clutter_event_add_filter,0,,,
clutter_event_add_filter,1,,,
clutter_event_add_filter,2,,,
clutter_event_add_filter,3,,,
clutter_event_copy,0,,,
clutter_event_free,0,,,
clutter_event_get_angle,0,,,
clutter_event_get_angle,1,,,
clutter_event_get_axes,0,,,
clutter_event_get_axes,1,,,
clutter_event_get_button,0,,,
clutter_event_get_click_count,0,,,
clutter_event_get_coords,0,,,
clutter_event_get_coords,1,,,
clutter_event_get_coords,2,,,
clutter_event_get_device,0,,,
clutter_event_get_device_id,0,,,
clutter_event_get_device_type,0,,,
clutter_event_get_distance,0,,,
clutter_event_get_distance,1,,,
clutter_event_get_event_sequence,0,,,
clutter_event_get_flags,0,,,
clutter_event_get_key_code,0,,,
clutter_event_get_key_symbol,0,,,
clutter_event_get_key_unicode,0,,,
clutter_event_get_position,0,,,
clutter_event_get_position,1,,,
clutter_event_get_related,0,,,
clutter_event_get_scroll_delta,0,,,
clutter_event_get_scroll_delta,1,,,
clutter_event_get_scroll_delta,2,,,
clutter_event_get_scroll_direction,0,,,
clutter_event_get_source,0,,,
clutter_event_get_source_device,0,,,
clutter_event_get_stage,0,,,
clutter_event_get_state,0,,,
clutter_event_get_state_full,0,,,
clutter_event_get_state_full,1,,,
clutter_event_get_state_full,2,,,
clutter_event_get_state_full,3,,,
clutter_event_get_state_full,4,,,
clutter_event_get_state_full,5,,,
clutter_event_get_time,0,,,
clutter_event_has_control_modifier,0,,,
clutter_event_has_shift_modifier,0,,,
clutter_event_is_pointer_emulated,0,,,
clutter_event_put,0,,,
clutter_event_remove_filter,0,,,
clutter_event_set_button,0,,,
clutter_event_set_button,1,,,
clutter_event_set_coords,0,,,
clutter_event_set_coords,1,,,
clutter_event_set_coords,2,,,
clutter_event_set_device,0,,,
clutter_event_set_device,1,,,
clutter_event_set_flags,0,,,
clutter_event_set_flags,1,,,
clutter_event_set_key_code,0,,,
clutter_event_set_key_code,1,,,
clutter_event_set_key_symbol,0,,,
clutter_event_set_key_symbol,1,,,
clutter_event_set_key_unicode,0,,,
clutter_event_set_key_unicode,1,,,
clutter_event_set_related,0,,,
clutter_event_set_related,1,,,
clutter_event_set_scroll_delta,0,,,
clutter_event_set_scroll_delta,1,,,
clutter_event_set_scroll_delta,2,,,
clutter_event_set_scroll_direction,0,,,
clutter_event_set_scroll_direction,1,,,
clutter_event_set_source,0,,,
clutter_event_set_source,1,,,
clutter_event_set_source_device,0,,,
clutter_event_set_source_device,1,,,
clutter_event_set_stage,0,,,
clutter_event_set_stage,1,,,
clutter_event_set_state,0,,,
clutter_event_set_state,1,,,
clutter_event_set_time,0,,,
clutter_event_set_time,1,,,
clutter_event_type,0,,,
clutter_feature_available,0,,,
clutter_flow_layout_get_column_spacing,0,,,
clutter_flow_layout_get_column_width,0,,,
clutter_flow_layout_get_column_width,1,,,
clutter_flow_layout_get_column_width,2,,,
clutter_flow_layout_get_homogeneous,0,,,
clutter_flow_layout_get_orientation,0,,,
clutter_flow_layout_get_row_height,0,,,
clutter_flow_layout_get_row_height,1,,,
clutter_flow_layout_get_row_height,2,,,
clutter_flow_layout_get_row_spacing,0,,,
clutter_flow_layout_get_snap_to_grid,0,,,
clutter_flow_layout_set_column_spacing,0,,,
clutter_flow_layout_set_column_spacing,1,,,
clutter_flow_layout_set_column_width,0,,,
clutter_flow_layout_set_column_width,1,,,
clutter_flow_layout_set_column_width,2,,,
clutter_flow_layout_set_homogeneous,0,,,
clutter_flow_layout_set_homogeneous,1,,,
clutter_flow_layout_set_orientation,0,,,
clutter_flow_layout_set_orientation,1,,,
clutter_flow_layout_set_row_height,0,,,
clutter_flow_layout_set_row_height,1,,,
clutter_flow_layout_set_row_height,2,,,
clutter_flow_layout_set_row_spacing,0,,,
clutter_flow_layout_set_row_spacing,1,,,
clutter_flow_layout_set_snap_to_grid,0,,,
clutter_flow_layout_set_snap_to_grid,1,,,
clutter_frame_source_add,0,,,
clutter_frame_source_add,1,,,
clutter_frame_source_add,2,,,
clutter_frame_source_add_full,0,,,
clutter_frame_source_add_full,1,,,
clutter_frame_source_add_full,2,,,
clutter_frame_source_add_full,3,,,
clutter_frame_source_add_full,4,,,
clutter_geometry_intersects,0,,,
clutter_geometry_intersects,1,,,
clutter_geometry_union,0,,,
clutter_geometry_union,1,,,
clutter_geometry_union,2,,,
clutter_gesture_action_cancel,0,,,
clutter_gesture_action_get_device,0,,,
clutter_gesture_action_get_device,1,,,
clutter_gesture_action_get_last_event,0,,,
clutter_gesture_action_get_last_event,1,,,
clutter_gesture_action_get_motion_coords,0,,,
clutter_gesture_action_get_motion_coords,1,,,
clutter_gesture_action_get_motion_coords,2,,,
clutter_gesture_action_get_motion_coords,3,,,
clutter_gesture_action_get_motion_delta,0,,,
clutter_gesture_action_get_motion_delta,1,,,
clutter_gesture_action_get_motion_delta,2,,,
clutter_gesture_action_get_motion_delta,3,,,
clutter_gesture_action_get_n_current_points,0,,,
clutter_gesture_action_get_n_touch_points,0,,,
clutter_gesture_action_get_press_coords,0,,,
clutter_gesture_action_get_press_coords,1,,,
clutter_gesture_action_get_press_coords,2,,,
clutter_gesture_action_get_press_coords,3,,,
clutter_gesture_action_get_release_coords,0,,,
clutter_gesture_action_get_release_coords,1,,,
clutter_gesture_action_get_release_coords,2,,,
clutter_gesture_action_get_release_coords,3,,,
clutter_gesture_action_get_sequence,0,,,
clutter_gesture_action_get_sequence,1,,,
clutter_gesture_action_get_threshold_trigger_distance,0,,,
clutter_gesture_action_get_threshold_trigger_distance,1,,,
clutter_gesture_action_get_threshold_trigger_distance,2,,,
clutter_gesture_action_get_threshold_trigger_edge,0,,,
clutter_gesture_action_get_threshold_trigger_egde,0,,,
clutter_gesture_action_get_velocity,0,,,
clutter_gesture_action_get_velocity,1,,,
clutter_gesture_action_get_velocity,2,,,
clutter_gesture_action_get_velocity,3,,,
clutter_gesture_action_set_n_touch_points,0,,,
clutter_gesture_action_set_n_touch_points,1,,,
clutter_gesture_action_set_threshold_trigger_distance,0,,,
clutter_gesture_action_set_threshold_trigger_distance,1,,,
clutter_gesture_action_set_threshold_trigger_distance,2,,,
clutter_gesture_action_set_threshold_trigger_edge,0,,,
clutter_gesture_action_set_threshold_trigger_edge,1,,,
clutter_get_actor_by_gid,0,,,
clutter_get_input_device_for_id,0,,,
clutter_get_script_id,0,,,
clutter_grab_keyboard,0,,,
clutter_grab_pointer,0,,,
clutter_grab_pointer_for_device,0,,,
clutter_grab_pointer_for_device,1,,,
clutter_grid_layout_attach,0,,,
clutter_grid_layout_attach,1,,,
clutter_grid_layout_attach,2,,,
clutter_grid_layout_attach,3,,,
clutter_grid_layout_attach,4,,,
clutter_grid_layout_attach,5,,,
clutter_grid_layout_attach_next_to,0,,,
clutter_grid_layout_attach_next_to,1,,,
clutter_grid_layout_attach_next_to,2,,,
clutter_grid_layout_attach_next_to,3,,,
clutter_grid_layout_attach_next_to,4,,,
clutter_grid_layout_attach_next_to,5,,,
clutter_grid_layout_get_child_at,0,,,
clutter_grid_layout_get_child_at,1,,,
clutter_grid_layout_get_child_at,2,,,
clutter_grid_layout_get_column_homogeneous,0,,,
clutter_grid_layout_get_column_spacing,0,,,
clutter_grid_layout_get_orientation,0,,,
clutter_grid_layout_get_row_homogeneous,0,,,
clutter_grid_layout_get_row_spacing,0,,,
clutter_grid_layout_insert_column,0,,,
clutter_grid_layout_insert_column,1,,,
clutter_grid_layout_insert_next_to,0,,,
clutter_grid_layout_insert_next_to,1,,,
clutter_grid_layout_insert_next_to,2,,,
clutter_grid_layout_insert_row,0,,,
clutter_grid_layout_insert_row,1,,,
clutter_grid_layout_set_column_homogeneous,0,,,
clutter_grid_layout_set_column_homogeneous,1,,,
clutter_grid_layout_set_column_spacing,0,,,
clutter_grid_layout_set_column_spacing,1,,,
clutter_grid_layout_set_orientation,0,,,
clutter_grid_layout_set_orientation,1,,,
clutter_grid_layout_set_row_homogeneous,0,,,
clutter_grid_layout_set_row_homogeneous,1,,,
clutter_grid_layout_set_row_spacing,0,,,
clutter_grid_layout_set_row_spacing,1,,,
clutter_group_get_n_children,0,,,
clutter_group_get_nth_child,0,,,
clutter_group_get_nth_child,1,,,
clutter_group_remove_all,0,,,
clutter_image_set_area,0,,,
clutter_image_set_area,1,,,
clutter_image_set_area,2,,,
clutter_image_set_area,3,,,
clutter_image_set_area,4,,,
clutter_image_set_bytes,0,,,
clutter_image_set_bytes,1,,,
clutter_image_set_bytes,2,,,
clutter_image_set_bytes,3,,,
clutter_image_set_bytes,4,,,
clutter_image_set_bytes,5,,,
clutter_image_set_data,0,,,
clutter_image_set_data,1,,,
clutter_image_set_data,2,,,
clutter_image_set_data,3,,,
clutter_image_set_data,4,,,
clutter_image_set_data,5,,,
clutter_init,0,,,
clutter_init,1,,,0
clutter_init_with_args,0,,,
clutter_init_with_args,1,,,0
clutter_init_with_args,2,,NUL,
clutter_init_with_args,3,,,
clutter_init_with_args,4,,NUL,
clutter_input_device_get_associated_device,0,,,
clutter_input_device_get_axis,0,,,
clutter_input_device_get_axis,1,,,
clutter_input_device_get_axis_value,0,,,
clutter_input_device_get_axis_value,1,,,
clutter_input_device_get_axis_value,2,,,
clutter_input_device_get_axis_value,3,,,
clutter_input_device_get_coords,0,,,
clutter_input_device_get_coords,1,,,
clutter_input_device_get_coords,2,,,
clutter_input_device_get_device_coords,0,,,
clutter_input_device_get_device_coords,1,,,
clutter_input_device_get_device_coords,2,,,
clutter_input_device_get_device_id,0,,,
clutter_input_device_get_device_mode,0,,,
clutter_input_device_get_device_name,0,,,
clutter_input_device_get_device_type,0,,,
clutter_input_device_get_enabled,0,,,
clutter_input_device_get_grabbed_actor,0,,,
clutter_input_device_get_has_cursor,0,,,
clutter_input_device_get_key,0,,,
clutter_input_device_get_key,1,,,
clutter_input_device_get_key,2,,,
clutter_input_device_get_key,3,,,
clutter_input_device_get_modifier_state,0,,,
clutter_input_device_get_n_axes,0,,,
clutter_input_device_get_n_keys,0,,,
clutter_input_device_get_pointer_actor,0,,,
clutter_input_device_get_pointer_stage,0,,,
clutter_input_device_get_product_id,0,,,
clutter_input_device_get_slave_devices,0,,,
clutter_input_device_get_vendor_id,0,,,
clutter_input_device_grab,0,,,
clutter_input_device_grab,1,,,
clutter_input_device_keycode_to_evdev,0,,,
clutter_input_device_keycode_to_evdev,1,,,
clutter_input_device_keycode_to_evdev,2,,,
clutter_input_device_sequence_get_grabbed_actor,0,,,
clutter_input_device_sequence_get_grabbed_actor,1,,,
clutter_input_device_sequence_grab,0,,,
clutter_input_device_sequence_grab,1,,,
clutter_input_device_sequence_grab,2,,,
clutter_input_device_sequence_ungrab,0,,,
clutter_input_device_sequence_ungrab,1,,,
clutter_input_device_set_enabled,0,,,
clutter_input_device_set_enabled,1,,,
clutter_input_device_set_key,0,,,
clutter_input_device_set_key,1,,,
clutter_input_device_set_key,2,,,
clutter_input_device_set_key,3,,,
clutter_input_device_ungrab,0,,,
clutter_input_device_update_from_event,0,,,
clutter_input_device_update_from_event,1,,,
clutter_input_device_update_from_event,2,,,
clutter_interval_clone,0,,,
clutter_interval_compute,0,,,
clutter_interval_compute,1,,,
clutter_interval_compute_value,0,,,
clutter_interval_compute_value,1,,,
clutter_interval_compute_value,2,,,
clutter_interval_get_final_value,0,,,
clutter_interval_get_final_value,1,,,
clutter_interval_get_initial_value,0,,,
clutter_interval_get_initial_value,1,,,
clutter_interval_get_interval,0,,,
clutter_interval_get_interval,1,,,
clutter_interval_get_value_type,0,,,
clutter_interval_is_valid,0,,,
clutter_interval_peek_final_value,0,,,
clutter_interval_peek_initial_value,0,,,
clutter_interval_register_progress_func,0,,,
clutter_interval_register_progress_func,1,,,
clutter_interval_set_final,0,,,
