function,slot,fixed,sentinel,symbolic
gtk_paper_size_set_size,1,,,
gtk_paper_size_set_size,2,,,
gtk_paper_size_set_size,3,,,
gtk_paper_size_to_key_file,0,,,
gtk_paper_size_to_key_file,1,,,
gtk_paper_size_to_key_file,2,,NUL,
gtk_parse_args,0,,,
gtk_parse_args,1,,,
gtk_places_sidebar_add_shortcut,0,,,
gtk_places_sidebar_add_shortcut,1,,,
gtk_places_sidebar_get_local_only,0,,,
gtk_places_sidebar_get_location,0,,,
gtk_places_sidebar_get_nth_bookmark,0,,,
gtk_places_sidebar_get_nth_bookmark,1,,,
gtk_places_sidebar_get_open_flags,0,,,
gtk_places_sidebar_get_show_connect_to_server,0,,,
gtk_places_sidebar_get_show_desktop,0,,,
gtk_places_sidebar_get_show_enter_location,0,,,
gtk_places_sidebar_list_shortcuts,0,,,
gtk_places_sidebar_remove_shortcut,0,,,
gtk_places_sidebar_remove_shortcut,1,,,
gtk_places_sidebar_set_local_only,0,,,
gtk_places_sidebar_set_local_only,1,,,
gtk_places_sidebar_set_location,0,,,
gtk_places_sidebar_set_location,1,,,
gtk_places_sidebar_set_open_flags,0,,,
gtk_places_sidebar_set_open_flags,1,,,
gtk_places_sidebar_set_show_connect_to_server,0,,,
gtk_places_sidebar_set_show_connect_to_server,1,,,
gtk_places_sidebar_set_show_desktop,0,,,
gtk_places_sidebar_set_show_desktop,1,,,
gtk_places_sidebar_set_show_enter_location,0,,,
gtk_places_sidebar_set_show_enter_location,1,,,
gtk_plug_construct,0,,,
gtk_plug_construct,1,,,
gtk_plug_construct_for_display,0,,,
gtk_plug_construct_for_display,1,,,
gtk_plug_construct_for_display,2,,,
gtk_plug_get_embedded,0,,,
gtk_plug_get_id,0,,,
gtk_plug_get_socket_window,0,,,
gtk_popover_bind_model,0,,,
gtk_popover_bind_model,1,,,
gtk_popover_bind_model,2,,NUL,
gtk_popover_get_modal,0,,,
gtk_popover_get_pointing_to,0,,,
gtk_popover_get_pointing_to,1,,,
gtk_popover_get_position,0,,,
gtk_popover_get_relative_to,0,,,
gtk_popover_get_transitions_enabled,0,,,
gtk_popover_menu_open_submenu,0,,,
gtk_popover_menu_open_submenu,1,,NUL,
gtk_popover_set_modal,0,,,
gtk_popover_set_modal,1,,,
gtk_popover_set_pointing_to,0,,,
gtk_popover_set_pointing_to,1,,,
gtk_popover_set_position,0,,,
gtk_popover_set_position,1,,,
gtk_popover_set_relative_to,0,,,
gtk_popover_set_relative_to,1,,,
gtk_popover_set_transitions_enabled,0,,,
gtk_popover_set_transitions_enabled,1,,,
gtk_print_context_create_pango_context,0,,,
gtk_print_context_create_pango_layout,0,,,
gtk_print_context_get_cairo_context,0,,,
gtk_print_context_get_dpi_x,0,,,
gtk_print_context_get_dpi_y,0,,,
gtk_print_context_get_hard_margins,0,,,
gtk_print_context_get_hard_margins,1,,,
gtk_print_context_get_hard_margins,2,,,
gtk_print_context_get_hard_margins,3,,,
gtk_print_context_get_hard_margins,4,,,
gtk_print_context_get_height,0,,,
gtk_print_context_get_page_setup,0,,,
gtk_print_context_get_pango_fontmap,0,,,
gtk_print_context_get_width,0,,,
gtk_print_context_set_cairo_context,0,,,
gtk_print_context_set_cairo_context,1,,,
gtk_print_context_set_cairo_context,2,,,
gtk_print_context_set_cairo_context,3,,,
gtk_print_operation_cancel,0,,,
gtk_print_operation_draw_page_finish,0,,,
gtk_print_operation_get_default_page_setup,0,,,
gtk_print_operation_get_embed_page_setup,0,,,
gtk_print_operation_get_error,0,,,
gtk_print_operation_get_has_selection,0,,,
gtk_print_operation_get_n_pages_to_print,0,,,
gtk_print_operation_get_print_settings,0,,,
gtk_print_operation_get_status,0,,,
gtk_print_operation_get_status_string,0,,,
gtk_print_operation_get_support_selection,0,,,
gtk_print_operation_is_finished,0,,,
gtk_print_operation_preview_end_preview,0,,,
gtk_print_operation_preview_is_selected,0,,,
gtk_print_operation_preview_is_selected,1,,,
gtk_print_operation_preview_render_page,0,,,
gtk_print_operation_preview_render_page,1,,,
gtk_print_operation_run,0,,,
gtk_print_operation_run,1,,,
gtk_print_operation_run,2,,,
gtk_print_operation_set_allow_async,0,,,
gtk_print_operation_set_allow_async,1,,,
gtk_print_operation_set_current_page,0,,,
gtk_print_operation_set_current_page,1,,,
gtk_print_operation_set_custom_tab_label,0,,,
gtk_print_operation_set_custom_tab_label,1,,NUL,
gtk_print_operation_set_default_page_setup,0,,,
gtk_print_operation_set_default_page_setup,1,,,
gtk_print_operation_set_defer_drawing,0,,,
gtk_print_operation_set_embed_page_setup,0,,,
gtk_print_operation_set_embed_page_setup,1,,,
gtk_print_operation_set_export_filename,0,,,
gtk_print_operation_set_export_filename,1,,,
gtk_print_operation_set_has_selection,0,,,
gtk_print_operation_set_has_selection,1,,,
gtk_print_operation_set_job_name,0,,,
gtk_print_operation_set_job_name,1,,NUL,
gtk_print_operation_set_n_pages,0,,,
gtk_print_operation_set_n_pages,1,,,
gtk_print_operation_set_print_settings,0,,,
gtk_print_operation_set_print_settings,1,,,
gtk_print_operation_set_show_progress,0,,,
gtk_print_operation_set_show_progress,1,,,
gtk_print_operation_set_support_selection,0,,,
gtk_print_operation_set_support_selection,1,,,
gtk_print_operation_set_track_print_status,0,,,
gtk_print_operation_set_track_print_status,1,,,
gtk_print_operation_set_unit,0,,,
gtk_print_operation_set_unit,1,,,
gtk_print_operation_set_use_full_page,0,,,
gtk_print_operation_set_use_full_page,1,,,
gtk_print_run_page_setup_dialog,0,,,
gtk_print_run_page_setup_dialog,1,,,
gtk_print_run_page_setup_dialog,2,,,
gtk_print_run_page_setup_dialog_async,0,,,
gtk_print_run_page_setup_dialog_async,1,,,
gtk_print_run_page_setup_dialog_async,2,,,
gtk_print_run_page_setup_dialog_async,3,,,
gtk_print_run_page_setup_dialog_async,4,,,
gtk_print_settings_copy,0,,,
gtk_print_settings_foreach,0,,,
gtk_print_settings_foreach,1,,,
gtk_print_settings_foreach,2,,,
gtk_print_settings_get,0,,,
gtk_print_settings_get,1,,NUL,
gtk_print_settings_get_bool,0,,,
gtk_print_settings_get_bool,1,,NUL,
gtk_print_settings_get_collate,0,,,
gtk_print_settings_get_default_source,0,,,
gtk_print_settings_get_dither,0,,,
gtk_print_settings_get_double,0,,,
gtk_print_settings_get_double,1,,NUL,
gtk_print_settings_get_double_with_default,0,,,
gtk_print_settings_get_double_with_default,1,,NUL,
gtk_print_settings_get_double_with_default,2,,,
gtk_print_settings_get_duplex,0,,,
gtk_print_settings_get_finishings,0,,,
gtk_print_settings_get_int,0,,,
gtk_print_settings_get_int,1,,NUL,
gtk_print_settings_get_int_with_default,0,,,
gtk_print_settings_get_int_with_default,1,,NUL,
gtk_print_settings_get_int_with_default,2,,,
gtk_print_settings_get_length,0,,,
gtk_print_settings_get_length,1,,NUL,
gtk_print_settings_get_length,2,,,
gtk_print_settings_get_media_type,0,,,
gtk_print_settings_get_n_copies,0,,,
gtk_print_settings_get_number_up,0,,,
gtk_print_settings_get_number_up_layout,0,,,
gtk_print_settings_get_orientation,0,,,
gtk_print_settings_get_output_bin,0,,,
gtk_print_settings_get_page_ranges,0,,,
gtk_print_settings_get_page_ranges,1,,,
gtk_print_settings_get_page_set,0,,,
gtk_print_settings_get_paper_height,0,,,
gtk_print_settings_get_paper_height,1,,,
gtk_print_settings_get_paper_size,0,,,
gtk_print_settings_get_paper_width,0,,,
gtk_print_settings_get_paper_width,1,,,
gtk_print_settings_get_print_pages,0,,,
gtk_print_settings_get_printer,0,,,
gtk_print_settings_get_printer_lpi,0,,,
gtk_print_settings_get_quality,0,,,
gtk_print_settings_get_resolution,0,,,
gtk_print_settings_get_resolution_x,0,,,
gtk_print_settings_get_resolution_y,0,,,
gtk_print_settings_get_reverse,0,,,
gtk_print_settings_get_scale,0,,,
gtk_print_settings_get_use_color,0,,,
gtk_print_settings_has_key,0,,,
gtk_print_settings_has_key,1,,NUL,
gtk_print_settings_load_file,0,,,
gtk_print_settings_load_file,1,,,
gtk_print_settings_load_key_file,0,,,
gtk_print_settings_load_key_file,1,,,
gtk_print_settings_load_key_file,2,,NUL,
gtk_print_settings_set,0,,,
gtk_print_settings_set,1,,NUL,
gtk_print_settings_set,2,,NUL,
gtk_print_settings_set_bool,0,,,
gtk_print_settings_set_bool,1,,NUL,
gtk_print_settings_set_bool,2,,,
gtk_print_settings_set_collate,0,,,
gtk_print_settings_set_collate,1,,,
gtk_print_settings_set_default_source,0,,,
gtk_print_settings_set_default_source,1,,NUL,
gtk_print_settings_set_dither,0,,,
gtk_print_settings_set_dither,1,,NUL,
gtk_print_settings_set_double,0,,,
gtk_print_settings_set_double,1,,NUL,
gtk_print_settings_set_double,2,,,
gtk_print_settings_set_duplex,0,,,
gtk_print_settings_set_duplex,1,,,
gtk_print_settings_set_finishings,0,,,
gtk_print_settings_set_finishings,1,,NUL,
gtk_print_settings_set_int,0,,,
gtk_print_settings_set_int,1,,NUL,
gtk_print_settings_set_int,2,,,
gtk_print_settings_set_length,0,,,
gtk_print_settings_set_length,1,,NUL,
gtk_print_settings_set_length,2,,,
gtk_print_settings_set_length,3,,,
gtk_print_settings_set_media_type,0,,,
gtk_print_settings_set_media_type,1,,NUL,
gtk_print_settings_set_n_copies,0,,,
gtk_print_settings_set_n_copies,1,,,
gtk_print_settings_set_number_up,0,,,
gtk_print_settings_set_number_up,1,,,
gtk_print_settings_set_number_up_layout,0,,,
gtk_print_settings_set_number_up_layout,1,,,
gtk_print_settings_set_orientation,0,,,
gtk_print_settings_set_orientation,1,,,
gtk_print_settings_set_output_bin,0,,,
gtk_print_settings_set_output_bin,1,,NUL,
gtk_print_settings_set_page_ranges,0,,,
gtk_print_settings_set_page_ranges,1,,,2
gtk_print_settings_set_page_ranges,2,,,
gtk_print_settings_set_page_set,0,,,
gtk_print_settings_set_page_set,1,,,
gtk_print_settings_set_paper_height,0,,,
gtk_print_settings_set_paper_height,1,,,
gtk_print_settings_set_paper_height,2,,,
gtk_print_settings_set_paper_size,0,,,
gtk_print_settings_set_paper_size,1,,,
gtk_print_settings_set_paper_width,0,,,
gtk_print_settings_set_paper_width,1,,,
gtk_print_settings_set_paper_width,2,,,
gtk_print_settings_set_print_pages,0,,,
gtk_print_settings_set_print_pages,1,,,
gtk_print_settings_set_printer,0,,,
gtk_print_settings_set_printer,1,,NUL,
gtk_print_settings_set_printer_lpi,0,,,
gtk_print_settings_set_printer_lpi,1,,,
gtk_print_settings_set_quality,0,,,
gtk_print_settings_set_quality,1,,,
gtk_print_settings_set_resolution,0,,,
gtk_print_settings_set_resolution,1,,,
gtk_print_settings_set_resolution_xy,0,,,
gtk_print_settings_set_resolution_xy,1,,,
gtk_print_settings_set_resolution_xy,2,,,
gtk_print_settings_set_reverse,0,,,
gtk_print_settings_set_reverse,1,,,
gtk_print_settings_set_scale,0,,,
gtk_print_settings_set_scale,1,,,
gtk_print_settings_set_use_color,0,,,
gtk_print_settings_set_use_color,1,,,
gtk_print_settings_to_file,0,,,
gtk_print_settings_to_file,1,,,
gtk_print_settings_to_key_file,0,,,
gtk_print_settings_to_key_file,1,,,
gtk_print_settings_to_key_file,2,,NUL,
gtk_print_settings_unset,0,,,
gtk_print_settings_unset,1,,NUL,
gtk_progress_bar_get_ellipsize,0,,,
gtk_progress_bar_get_fraction,0,,,
gtk_progress_bar_get_inverted,0,,,
gtk_progress_bar_get_pulse_step,0,,,
gtk_progress_bar_get_show_text,0,,,
gtk_progress_bar_get_text,0,,,
gtk_progress_bar_pulse,0,,,
gtk_progress_bar_set_ellipsize,0,,,
gtk_progress_bar_set_ellipsize,1,,,
gtk_progress_bar_set_fraction,0,,,
gtk_progress_bar_set_fraction,1,,,
gtk_progress_bar_set_inverted,0,,,
gtk_progress_bar_set_inverted,1,,,
gtk_progress_bar_set_pulse_step,0,,,
gtk_progress_bar_set_pulse_step,1,,,
gtk_progress_bar_set_show_text,0,,,
gtk_progress_bar_set_show_text,1,,,
gtk_progress_bar_set_text,0,,,
gtk_progress_bar_set_text,1,,NUL,
gtk_propagate_event,0,,,
gtk_propagate_event,1,,,
gtk_radio_action_get_current_value,0,,,
gtk_radio_action_get_group,0,,,
gtk_radio_action_join_group,0,,,
gtk_radio_action_join_group,1,,,
gtk_radio_action_set_current_value,0,,,
gtk_radio_action_set_current_value,1,,,
gtk_radio_action_set_group,0,,,
gtk_radio_action_set_group,1,,,
gtk_radio_button_get_group,0,,,
gtk_radio_button_join_group,0,,,
gtk_radio_button_join_group,1,,,
gtk_radio_button_set_group,0,,,
gtk_radio_button_set_group,1,,,
gtk_radio_menu_item_get_group,0,,,
gtk_radio_menu_item_set_group,0,,,
gtk_radio_menu_item_set_group,1,,,
gtk_radio_tool_button_get_group,0,,,
gtk_radio_tool_button_set_group,0,,,
gtk_radio_tool_button_set_group,1,,,
gtk_range_get_adjustment,0,,,
gtk_range_get_fill_level,0,,,
gtk_range_get_flippable,0,,,
gtk_range_get_inverted,0,,,
gtk_range_get_lower_stepper_sensitivity,0,,,
gtk_range_get_min_slider_size,0,,,
gtk_range_get_range_rect,0,,,
gtk_range_get_range_rect,1,,,
gtk_range_get_restrict_to_fill_level,0,,,
gtk_range_get_round_digits,0,,,
gtk_range_get_show_fill_level,0,,,
gtk_range_get_slider_range,0,,,
gtk_range_get_slider_range,1,,,
gtk_range_get_slider_range,2,,,
gtk_range_get_slider_size_fixed,0,,,
gtk_range_get_upper_stepper_sensitivity,0,,,
gtk_range_get_value,0,,,
gtk_range_set_adjustment,0,,,
gtk_range_set_adjustment,1,,,
gtk_range_set_fill_level,0,,,
gtk_range_set_fill_level,1,,,
gtk_range_set_flippable,0,,,
gtk_range_set_flippable,1,,,
gtk_range_set_increments,0,,,
gtk_range_set_increments,1,,,
gtk_range_set_increments,2,,,
gtk_range_set_inverted,0,,,
gtk_range_set_inverted,1,,,
gtk_range_set_lower_stepper_sensitivity,0,,,
gtk_range_set_lower_stepper_sensitivity,1,,,
gtk_range_set_min_slider_size,0,,,
gtk_range_set_min_slider_size,1,,,
gtk_range_set_range,0,,,
gtk_range_set_range,1,,,
gtk_range_set_range,2,,,
gtk_range_set_restrict_to_fill_level,0,,,
gtk_range_set_restrict_to_fill_level,1,,,
gtk_range_set_round_digits,0,,,
gtk_range_set_round_digits,1,,,
gtk_range_set_show_fill_level,0,,,
gtk_range_set_show_fill_level,1,,,
gtk_range_set_slider_size_fixed,0,,,
gtk_range_set_slider_size_fixed,1,,,
gtk_range_set_upper_stepper_sensitivity,0,,,
gtk_range_set_upper_stepper_sensitivity,1,,,
gtk_range_set_value,0,,,
gtk_range_set_value,1,,,
gtk_rc_add_default_file,0,,,
gtk_rc_find_module_in_path,0,,NUL,
gtk_rc_find_pixmap_in_path,0,,,
gtk_rc_find_pixmap_in_path,1,,,
gtk_rc_find_pixmap_in_path,2,,NUL,
gtk_rc_get_style,0,,,
gtk_rc_get_style_by_paths,0,,,
gtk_rc_get_style_by_paths,1,,NUL,
gtk_rc_get_style_by_paths,2,,NUL,
gtk_rc_get_style_by_paths,3,,,
gtk_rc_parse,0,,NUL,
gtk_rc_parse_color,0,,,
gtk_rc_parse_color,1,,,
gtk_rc_parse_color_full,0,,,
gtk_rc_parse_color_full,1,,,
gtk_rc_parse_color_full,2,,,
gtk_rc_parse_priority,0,,,
gtk_rc_parse_priority,1,,,
gtk_rc_parse_state,0,,,
gtk_rc_parse_state,1,,,
gtk_rc_parse_string,0,,NUL,
gtk_rc_property_parse_border,0,,,
gtk_rc_property_parse_border,1,,,
gtk_rc_property_parse_border,2,,,
gtk_rc_property_parse_color,0,,,
gtk_rc_property_parse_color,1,,,
gtk_rc_property_parse_color,2,,,
gtk_rc_property_parse_enum,0,,,
gtk_rc_property_parse_enum,1,,,
gtk_rc_property_parse_enum,2,,,
gtk_rc_property_parse_flags,0,,,
gtk_rc_property_parse_flags,1,,,
gtk_rc_property_parse_flags,2,,,
gtk_rc_property_parse_requisition,0,,,
gtk_rc_property_parse_requisition,1,,,
gtk_rc_property_parse_requisition,2,,,
gtk_rc_reparse_all_for_settings,0,,,
gtk_rc_reparse_all_for_settings,1,,,
gtk_rc_reset_styles,0,,,
gtk_rc_set_default_files,0,,,
gtk_rc_style_copy,0,,,
gtk_recent_action_get_show_numbers,0,,,
gtk_recent_action_set_show_numbers,0,,,
gtk_recent_action_set_show_numbers,1,,,
gtk_recent_chooser_add_filter,0,,,
gtk_recent_chooser_add_filter,1,,,
gtk_recent_chooser_get_current_item,0,,,
gtk_recent_chooser_get_current_uri,0,,,
gtk_recent_chooser_get_filter,0,,,
gtk_recent_chooser_get_items,0,,,
gtk_recent_chooser_get_limit,0,,,
gtk_recent_chooser_get_local_only,0,,,
gtk_recent_chooser_get_select_multiple,0,,,
gtk_recent_chooser_get_show_icons,0,,,
gtk_recent_chooser_get_show_not_found,0,,,
gtk_recent_chooser_get_show_private,0,,,
gtk_recent_chooser_get_show_tips,0,,,
gtk_recent_chooser_get_sort_type,0,,,
gtk_recent_chooser_get_uris,0,,,
gtk_recent_chooser_get_uris,1,,,
gtk_recent_chooser_list_filters,0,,,
gtk_recent_chooser_menu_get_show_numbers,0,,,
gtk_recent_chooser_menu_set_show_numbers,0,,,
gtk_recent_chooser_menu_set_show_numbers,1,,,
gtk_recent_chooser_remove_filter,0,,,
gtk_recent_chooser_remove_filter,1,,,
gtk_recent_chooser_select_all,0,,,
gtk_recent_chooser_select_uri,0,,,
gtk_recent_chooser_select_uri,1,,NUL,
gtk_recent_chooser_set_current_uri,0,,,
gtk_recent_chooser_set_current_uri,1,,NUL,
gtk_recent_chooser_set_filter,0,,,
gtk_recent_chooser_set_filter,1,,,
gtk_recent_chooser_set_limit,0,,,
gtk_recent_chooser_set_limit,1,,,
gtk_recent_chooser_set_local_only,0,,,
gtk_recent_chooser_set_local_only,1,,,
gtk_recent_chooser_set_select_multiple,0,,,
gtk_recent_chooser_set_select_multiple,1,,,
gtk_recent_chooser_set_show_icons,0,,,
gtk_recent_chooser_set_show_icons,1,,,
gtk_recent_chooser_set_show_not_found,0,,,
gtk_recent_chooser_set_show_not_found,1,,,
gtk_recent_chooser_set_show_private,0,,,
gtk_recent_chooser_set_show_private,1,,,
gtk_recent_chooser_set_show_tips,0,,,
gtk_recent_chooser_set_show_tips,1,,,
gtk_recent_chooser_set_sort_func,0,,,
gtk_recent_chooser_set_sort_func,1,,,
gtk_recent_chooser_set_sort_func,2,,,
gtk_recent_chooser_set_sort_func,3,,,
gtk_recent_chooser_set_sort_type,0,,,
gtk_recent_chooser_set_sort_type,1,,,
gtk_recent_chooser_unselect_all,0,,,
gtk_recent_chooser_unselect_uri,0,,,
gtk_recent_chooser_unselect_uri,1,,NUL,
gtk_recent_filter_add_age,0,,,
gtk_recent_filter_add_age,1,,,
gtk_recent_filter_add_application,0,,,
gtk_recent_filter_add_application,1,,NUL,
gtk_recent_filter_add_custom,0,,,
gtk_recent_filter_add_custom,1,,,
gtk_recent_filter_add_custom,2,,,
gtk_recent_filter_add_custom,3,,,
gtk_recent_filter_add_custom,4,,,
gtk_recent_filter_add_group,0,,,
gtk_recent_filter_add_group,1,,NUL,
gtk_recent_filter_add_mime_type,0,,,
gtk_recent_filter_add_mime_type,1,,NUL,
gtk_recent_filter_add_pattern,0,,,
gtk_recent_filter_add_pattern,1,,NUL,
gtk_recent_filter_add_pixbuf_formats,0,,,
gtk_recent_filter_filter,0,,,
gtk_recent_filter_filter,1,,,
gtk_recent_filter_get_name,0,,,
gtk_recent_filter_get_needed,0,,,
gtk_recent_filter_set_name,0,,,
gtk_recent_filter_set_name,1,,NUL,
gtk_recent_info_create_app_info,0,,,
gtk_recent_info_create_app_info,1,,NUL,
gtk_recent_info_exists,0,,,
gtk_recent_info_get_added,0,,,
gtk_recent_info_get_age,0,,,
gtk_recent_info_get_application_info,0,,,
gtk_recent_info_get_application_info,1,,NUL,
gtk_recent_info_get_application_info,2,,NUL,
gtk_recent_info_get_application_info,3,,,
gtk_recent_info_get_application_info,4,,,
gtk_recent_info_get_applications,0,,,
gtk_recent_info_get_applications,1,,,
gtk_recent_info_get_description,0,,,
gtk_recent_info_get_display_name,0,,,
gtk_recent_info_get_gicon,0,,,
gtk_recent_info_get_groups,0,,,
gtk_recent_info_get_groups,1,,,
gtk_recent_info_get_icon,0,,,
gtk_recent_info_get_icon,1,,,
gtk_recent_info_get_mime_type,0,,,
gtk_recent_info_get_modified,0,,,
gtk_recent_info_get_private_hint,0,,,
gtk_recent_info_get_short_name,0,,,
gtk_recent_info_get_uri,0,,,
gtk_recent_info_get_uri_display,0,,,
gtk_recent_info_get_visited,0,,,
gtk_recent_info_has_application,0,,,
gtk_recent_info_has_application,1,,NUL,
gtk_recent_info_has_group,0,,,
gtk_recent_info_has_group,1,,NUL,
gtk_recent_info_is_local,0,,,
gtk_recent_info_last_application,0,,,
gtk_recent_info_match,0,,,
gtk_recent_info_match,1,,,
gtk_recent_info_ref,0,,,
gtk_recent_info_unref,0,,,
gtk_recent_manager_add_full,0,,,
gtk_recent_manager_add_full,1,,NUL,
gtk_recent_manager_add_full,2,,,
gtk_recent_manager_add_item,0,,,
gtk_recent_manager_add_item,1,,NUL,
gtk_recent_manager_get_items,0,,,
gtk_recent_manager_has_item,0,,,
gtk_recent_manager_has_item,1,,NUL,
gtk_recent_manager_lookup_item,0,,,
gtk_recent_manager_lookup_item,1,,NUL,
gtk_recent_manager_move_item,0,,,
gtk_recent_manager_move_item,1,,NUL,
gtk_recent_manager_move_item,2,,NUL,
gtk_recent_manager_purge_items,0,,,
gtk_recent_manager_remove_item,0,,,
gtk_recent_manager_remove_item,1,,NUL,
gtk_render_activity,0,,,
gtk_render_activity,1,,,
gtk_render_activity,2,,,
gtk_render_activity,3,,,
gtk_render_activity,4,,,
gtk_render_activity,5,,,
gtk_render_arrow,0,,,
gtk_render_arrow,1,,,
gtk_render_arrow,2,,,
gtk_render_arrow,3,,,
gtk_render_arrow,4,,,
gtk_render_arrow,5,,,
gtk_render_background,0,,,
gtk_render_background,1,,,
gtk_render_background,2,,,
gtk_render_background,3,,,
gtk_render_background,4,,,
gtk_render_background,5,,,
gtk_render_check,0,,,
gtk_render_check,1,,,
gtk_render_check,2,,,
gtk_render_check,3,,,
gtk_render_check,4,,,
gtk_render_check,5,,,
gtk_render_expander,0,,,
gtk_render_expander,1,,,
gtk_render_expander,2,,,
gtk_render_expander,3,,,
gtk_render_expander,4,,,
gtk_render_expander,5,,,
gtk_render_extension,0,,,
gtk_render_extension,1,,,
gtk_render_extension,2,,,
gtk_render_extension,3,,,
gtk_render_extension,4,,,
gtk_render_extension,5,,,
gtk_render_extension,6,,,
gtk_render_focus,0,,,
gtk_render_focus,1,,,
gtk_render_focus,2,,,
gtk_render_focus,3,,,
gtk_render_focus,4,,,
gtk_render_focus,5,,,
gtk_render_frame,0,,,
gtk_render_frame,1,,,
gtk_render_frame,2,,,
gtk_render_frame,3,,,
gtk_render_frame,4,,,
gtk_render_frame,5,,,
gtk_render_frame_gap,0,,,
gtk_render_frame_gap,1,,,
gtk_render_frame_gap,2,,,
gtk_render_frame_gap,3,,,
gtk_render_frame_gap,4,,,
gtk_render_frame_gap,5,,,
gtk_render_frame_gap,6,,,
gtk_render_frame_gap,7,,,
gtk_render_frame_gap,8,,,
gtk_render_handle,0,,,
gtk_render_handle,1,,,
gtk_render_handle,2,,,
gtk_render_handle,3,,,
gtk_render_handle,4,,,
gtk_render_handle,5,,,
gtk_render_icon,0,,,
gtk_render_icon,1,,,
gtk_render_icon,2,,,
gtk_render_icon,3,,,
gtk_render_icon,4,,,
gtk_render_icon_pixbuf,0,,,
gtk_render_icon_pixbuf,1,,,
gtk_render_icon_pixbuf,2,,,
gtk_render_icon_surface,0,,,
gtk_render_icon_surface,1,,,
gtk_render_icon_surface,2,,,
gtk_render_icon_surface,3,,,
gtk_render_icon_surface,4,,,
gtk_render_insertion_cursor,0,,,
gtk_render_insertion_cursor,1,,,
gtk_render_insertion_cursor,2,,,
gtk_render_insertion_cursor,3,,,
gtk_render_insertion_cursor,4,,,
gtk_render_insertion_cursor,5,,,
gtk_render_insertion_cursor,6,,,
gtk_render_layout,0,,,
gtk_render_layout,1,,,
gtk_render_layout,2,,,
gtk_render_layout,3,,,
gtk_render_layout,4,,,
gtk_render_line,0,,,
gtk_render_line,1,,,
gtk_render_line,2,,,
gtk_render_line,3,,,
gtk_render_line,4,,,
gtk_render_line,5,,,
gtk_render_option,0,,,
gtk_render_option,1,,,
gtk_render_option,2,,,
gtk_render_option,3,,,
gtk_render_option,4,,,
gtk_render_option,5,,,
gtk_render_slider,0,,,
gtk_render_slider,1,,,
gtk_render_slider,2,,,
gtk_render_slider,3,,,
gtk_render_slider,4,,,
gtk_render_slider,5,,,
gtk_render_slider,6,,,
gtk_requisition_copy,0,,,
gtk_requisition_free,0,,,
gtk_revealer_get_child_revealed,0,,,
gtk_revealer_get_reveal_child,0,,,
gtk_revealer_get_transition_duration,0,,,
gtk_revealer_get_transition_type,0,,,
gtk_revealer_set_reveal_child,0,,,
gtk_revealer_set_reveal_child,1,,,
gtk_revealer_set_transition_duration,0,,,
gtk_revealer_set_transition_duration,1,,,
gtk_revealer_set_transition_type,0,,,
gtk_revealer_set_transition_type,1,,,
gtk_rgb_to_hsv,0,,,
gtk_rgb_to_hsv,1,,,
gtk_rgb_to_hsv,2,,,
gtk_rgb_to_hsv,3,,,
gtk_rgb_to_hsv,4,,,
gtk_rgb_to_hsv,5,,,
gtk_scale_add_mark,0,,,
gtk_scale_add_mark,1,,,
gtk_scale_add_mark,2,,,
gtk_scale_add_mark,3,,NUL,
gtk_scale_button_get_adjustment,0,,,
gtk_scale_button_get_minus_button,0,,,
gtk_scale_button_get_plus_button,0,,,
gtk_scale_button_get_popup,0,,,
gtk_scale_button_get_value,0,,,
gtk_scale_button_set_adjustment,0,,,
gtk_scale_button_set_adjustment,1,,,
gtk_scale_button_set_icons,0,,,
gtk_scale_button_set_icons,1,,,
gtk_scale_button_set_value,0,,,
gtk_scale_button_set_value,1,,,
gtk_scale_clear_marks,0,,,
gtk_scale_get_digits,0,,,
gtk_scale_get_draw_value,0,,,
gtk_scale_get_has_origin,0,,,
gtk_scale_get_layout,0,,,
gtk_scale_get_layout_offsets,0,,,
gtk_scale_get_layout_offsets,1,,,
gtk_scale_get_layout_offsets,2,,,
gtk_scale_get_value_pos,0,,,
gtk_scale_set_digits,0,,,
gtk_scale_set_digits,1,,,
gtk_scale_set_draw_value,0,,,
gtk_scale_set_draw_value,1,,,
gtk_scale_set_has_origin,0,,,
gtk_scale_set_has_origin,1,,,
gtk_scale_set_value_pos,0,,,
gtk_scale_set_value_pos,1,,,
gtk_scrollable_get_border,0,,,
gtk_scrollable_get_border,1,,,
gtk_scrollable_get_hadjustment,0,,,
gtk_scrollable_get_hscroll_policy,0,,,
gtk_scrollable_get_vadjustment,0,,,
gtk_scrollable_get_vscroll_policy,0,,,
gtk_scrollable_set_hadjustment,0,,,
gtk_scrollable_set_hadjustment,1,,,
gtk_scrollable_set_hscroll_policy,0,,,
gtk_scrollable_set_hscroll_policy,1,,,
gtk_scrollable_set_vadjustment,0,,,
gtk_scrollable_set_vadjustment,1,,,
gtk_scrollable_set_vscroll_policy,0,,,
gtk_scrollable_set_vscroll_policy,1,,,
gtk_scrolled_window_add_with_viewport,0,,,
gtk_scrolled_window_add_with_viewport,1,,,
gtk_scrolled_window_get_capture_button_press,0,,,
gtk_scrolled_window_get_hadjustment,0,,,
gtk_scrolled_window_get_hscrollbar,0,,,
gtk_scrolled_window_get_kinetic_scrolling,0,,,
gtk_scrolled_window_get_min_content_height,0,,,
gtk_scrolled_window_get_min_content_width,0,,,
gtk_scrolled_window_get_overlay_scrolling,0,,,
